,AAPL,MSFT,GOOGL,AMZN,TSLA,daily_sentiment
2020-05-15,-0.28357581826784317,-0.20311860291523304,-0.13078197513630163,-0.02951209216402014,0.03448905487269519,-0.12249988672214059
2020-05-18,-0.08322985145559811,0.0027792048362950336,0.0955623821159981,0.17113781479164153,0.24887910385259354,0.08702573082818602
2020-05-19,-0.04890596863828437,0.0205685607296257,0.10282896984634324,0.16876103754914681,0.25043835431404904,0.09873819076017608
2020-05-20,0.08083372497564816,0.17510335529494575,0.25937787186539124,0.3373932946463944,0.3950495909734623,0.24955156755116842
2020-05-21,0.2640309207340928,0.3826593319685212,0.4616168486940864,0.5138697113389186,0.593524984119657,0.4431403593710552
2020-05-22,-0.34141506417801537,-0.26292477464443115,-0.17272400671267513,-0.08827608861611669,-0.054731860686175804,-0.18401435896748283
2020-05-25,-0.052121650590548615,0.015564530745607656,0.12209624060319581,0.17434331139734047,0.22278061398314647,0.09653260922774835
2020-05-26,0.410306081608548,0.4994404012207647,0.6017642120284825,0.655434459024448,0.7281773488811267,0.579024500552674
2020-05-27,-0.25711510186022657,-0.17206008195072994,-0.06870535779906022,-0.008303262450681768,0.06159175516236615,-0.08891840977966647
2020-05-28,-0.2673954530817914,-0.1731963453313859,-0.09900432609687052,-0.03274481929597816,0.02739067735130943,-0.10899005329094331
2020-05-29,0.016888664424169458,0.14065456993338304,0.22190137121562495,0.29184419794533645,0.3486099764504891,0.20397975599380058
2020-06-01,0.2174225180496025,0.3158611598664499,0.4144609860526257,0.47952632248387506,0.5428258527895806,0.3940193678484267
2020-06-02,-0.03317934017893638,0.07531294677365644,0.15374691193260612,0.2197474477520702,0.3005786134897968,0.14324131595383865
2020-06-03,0.36700137584168757,0.4442044928203989,0.5444619536926656,0.6211553660839089,0.6582310843539432,0.5270108545585208
2020-06-04,0.22892962158931235,0.3121565755475717,0.42371862822921397,0.473226088293155,0.5091846945498333,0.38944312164181727
2020-06-05,0.2483484266459868,0.32333577672283953,0.4136361151615353,0.4747041667623911,0.5188040100398522,0.3957656990665209
2020-06-08,0.15086833664143726,0.23577523247589396,0.3190658980436802,0.36712383648828295,0.4548676109787806,0.30554018292561497
2020-06-09,0.6723827811645169,0.7563256602685684,0.8356873937340626,0.920998579014837,0.9785191767869974,0.8327827181937965
2020-06-10,-0.09035397225939046,-0.0003059562821776055,0.09994263996710843,0.14837705129662349,0.2108860595647688,0.07370916445738654
2020-06-11,-0.6166007637033821,-0.5541969135066818,-0.4454973449232448,-0.3914008930451217,-0.3098078924824892,-0.46350076153218395
2020-06-12,0.46045343470693206,0.5722895825019009,0.6110921257992871,0.6814240449352525,0.762999348256599,0.6176517072399943
2020-06-15,-0.15250650987728548,-0.07668510406970647,0.033398053267784694,0.0925060825547679,0.14263025458646536,0.007868555292405202
2020-06-16,0.02311699717787673,0.09447586890340873,0.17405369801429588,0.2567231988625931,0.31484286948170387,0.17264252648797568
2020-06-17,0.3550203663705723,0.44743325302122194,0.5441746258807628,0.6113004297010761,0.684401580110301,0.5284660510167869
2020-06-18,-0.5333866595326154,-0.41539340882941095,-0.3389695660041861,-0.26984739394096574,-0.20826629412685888,-0.35317266448680745
2020-06-19,-0.40135838407371344,-0.3118919477378634,-0.2168289799077633,-0.1623644072641132,-0.07877842699619692,-0.23424442919593003
2020-06-22,-0.5049606217756453,-0.39847247041200434,-0.3283925758948892,-0.2618164830928924,-0.20446315792579914,-0.3396210618202461
2020-06-23,-0.2602586401918577,-0.17470699444675716,-0.06702373623453634,-0.020820404685526286,0.06063122222856533,-0.09243571066602241
2020-06-24,0.09931753919362249,0.19245127451032723,0.25506941602435884,0.36485211880191293,0.4109995932668575,0.2645379883594158
2020-06-25,0.12914875830519287,0.2363775542647366,0.2976035703733862,0.3734699040270381,0.4239251914645955,0.2921049956869899
2020-06-26,0.06434221315006666,0.15091292081310287,0.2255640870006874,0.3013035363511548,0.35453434316938864,0.21933142009688006
2020-06-29,-0.4416528108732117,-0.3553362515903946,-0.26818071035830054,-0.22144476623365003,-0.15496629476423288,-0.28831616676395794
2020-06-30,-0.7021620349558729,-0.6270615164982117,-0.553084429195135,-0.4725523341805269,-0.396187605617643,-0.550209584089478
2020-07-01,-0.03472116721229088,0.09209076290003494,0.1809911773223563,0.23928753646593703,0.27700374059480354,0.15093041001416818
2020-07-02,-0.1862778787656163,-0.062126739725074195,-0.014853532009919436,0.0887226186380087,0.1437936348226156,-0.006148379407997134
2020-07-03,0.13046844459214996,0.19119865450631285,0.2859780831514711,0.3655663487357328,0.4222000658917946,0.27908231937549227
2020-07-06,0.19306433678404938,0.2951437281663175,0.35096858199481284,0.41715747348751037,0.494047327849569,0.3500762896564518
2020-07-07,0.02624382434720498,0.10902968974618861,0.18203113155564501,0.2502656538062169,0.32464345095305636,0.17844275008166238
2020-07-08,0.19994225940137106,0.2935698964464306,0.36871796773828525,0.43082677350207166,0.49706533543216164,0.35802444650406406
2020-07-09,0.0384639280020855,0.1406446120710087,0.2185429816683861,0.26455606469437487,0.3439245326316227,0.2012264238134956
2020-07-10,0.13687733099732186,0.22563327105646616,0.3199386781923961,0.38396938901693156,0.42760332349876784,0.29880439855237667
2020-07-13,-0.2471493996345687,-0.12202753200654971,-0.06925357016516388,0.0044025528683293855,0.04663340716552121,-0.07747890835448633
2020-07-14,-0.09664571963829051,0.022673824297461478,0.11283131908713395,0.14272150976461992,0.19180494776097315,0.0746771762543796
2020-07-15,0.021375110593176778,0.1422322777300981,0.2031941616053126,0.2983404149924891,0.3277868777789889,0.1985857685400131
2020-07-16,0.22329531314035636,0.3105225336154827,0.38385432219070637,0.45437743911555983,0.5178199234447839,0.37797390630137784
2020-07-17,-0.1346684042971971,-0.06361546032218493,0.026767682646764632,0.11212357419553502,0.14415110146389745,0.016951698737363016
2020-07-20,0.15204199590165474,0.2243008602556009,0.28799258478183787,0.3594287816870939,0.44071782012967664,0.2928964085511728
2020-07-21,-0.09934415966206735,-0.012444725506224823,0.08809686285076117,0.1400695155178525,0.21275337809616446,0.06582617425929718
2020-07-22,-0.053578051562429674,0.03572960246552256,0.1257253744601259,0.16816743330074568,0.2438836703290642,0.10398560579860575
2020-07-23,0.245196430266712,0.3300176731156032,0.3960197043206481,0.4634073946044242,0.5240345191231837,0.3917351442861142
2020-07-24,-0.6310864595233923,-0.5399408771638381,-0.43824339795880873,-0.3871036684529746,-0.3215072884698635,-0.4635763383137754
2020-07-27,-0.424233329452118,-0.30007355642200406,-0.25057680329977766,-0.17812797331374253,-0.11325041727480756,-0.25325241595248993
2020-07-28,-0.47482272725470265,-0.38245093152867354,-0.3092654302671679,-0.24666880198490188,-0.18695523768150268,-0.32003262574338975
2020-07-29,-0.7248833888294985,-0.6312249752381086,-0.5489016340980154,-0.4843361058510652,-0.4161201081350118,-0.5610932424303399
2020-07-30,-0.20277644549460877,-0.13648956737735266,-0.049276005571845485,0.017750629450712617,0.08609612804694623,-0.05693905218922962
2020-07-31,0.19713592002420308,0.2866924619614531,0.3537005616460683,0.44569591155475347,0.4828722404415782,0.35321941912561117
2020-08-03,-0.09322038807835929,-0.03487055057852482,0.07390536374947566,0.12660929470402815,0.19282348308020505,0.053049440575364946
2020-08-04,0.030292057730900063,0.1252439883389005,0.19946625096072548,0.2757123879485009,0.33258975335272495,0.1926608876663504
2020-08-05,0.3093565541737691,0.4008389755250232,0.47493459794706033,0.5407683424449763,0.5893146962465377,0.4630426332674733
2020-08-06,0.3832431579747037,0.4626140632937946,0.5488807835976428,0.6313371409605143,0.6668979800482667,0.5385946251749844
2020-08-07,-0.03751737488349209,0.05847699921473733,0.12216551496571176,0.2084597659000236,0.2591604712500016,0.12214907528939642
2020-08-10,0.39198381598707427,0.4810474757968411,0.5425713057842382,0.6195260204935569,0.6816800073581247,0.5433617250839671
2020-08-11,-0.0036682146286478225,0.09628553284350891,0.1828633593943122,0.24218595689943156,0.2837055378172792,0.1602744344651768
2020-08-12,-0.25671681200797997,-0.19719996766913864,-0.08842030240061777,-0.05243801523194904,0.028585595961631884,-0.11323790026961071
2020-08-13,-0.1894528304768281,-0.11089594043394,-0.027190405502455946,0.030839312269439565,0.12493513428336758,-0.03435294597208337
2020-08-14,-0.4754217961734206,-0.372021745041989,-0.2940912112911658,-0.20568006182383444,-0.159337131124731,-0.30131038909102814
2020-08-17,-0.28314310747815397,-0.17795792646785083,-0.10704305396345884,-0.03454904347820628,0.01696050091747898,-0.11714652609403817
2020-08-18,-0.14298900213711593,-0.026643657103981883,0.058418948805655416,0.1234125792813076,0.17641534342713336,0.03772284245459971
2020-08-19,0.2195741400920824,0.3040810907527888,0.3635046539219416,0.41733491964051606,0.5233172347720542,0.3655624078358766
2020-08-20,0.4796034928333701,0.5819466779210315,0.647566290929939,0.7502651063098501,0.7808786480723399,0.6480520432133061
2020-08-21,-0.4285428726273576,-0.3419561873094664,-0.2618819394662145,-0.17879187000845448,-0.1361371507534699,-0.2694620040329926
2020-08-24,0.1309773316725617,0.20220480480621653,0.2571624716059462,0.33765111624738686,0.3922221648516836,0.264043577836759
2020-08-25,-0.31689115361199577,-0.24785577073672604,-0.18152406576462599,-0.09655080046428452,-0.050734396092823694,-0.1787112373340912
2020-08-26,0.1288655886166391,0.22525974320165193,0.290903045056569,0.36610694875752453,0.4234735255571768,0.28692177023791227
2020-08-27,-0.07240833119045664,0.018619296867737063,0.11443330374535668,0.1826716230333435,0.24966478818628912,0.09859613612845394
2020-08-28,-0.5668916643767361,-0.4986986241281139,-0.3826124241027982,-0.3005577277073164,-0.2779778483223508,-0.40534765772746306
2020-08-31,0.2705854745001126,0.33833300114963494,0.4220471604569764,0.4671209681383413,0.5537998715995887,0.4103772951689308
2020-09-01,-0.20461453831825746,-0.08859734943173096,-0.03192020493907712,0.04351928927378776,0.07897814574573554,-0.04052693153390844
2020-09-02,-0.18060803780827037,-0.09969113586314332,-0.004337808870018028,0.057361896608584366,0.11324750719573862,-0.022805515747421734
2020-09-03,-0.3631828745047084,-0.25734806514071334,-0.1646437751526034,-0.0977817188056367,-0.05031857093525926,-0.18665500090778422
2020-09-04,-0.22841094719206803,-0.1328058729825301,-0.02313923153344484,0.04602939565672981,0.061770887155227674,-0.055311153779217095
2020-09-07,0.08438995285606307,0.17763485291111544,0.2933536743616071,0.33459237784224927,0.39998310538509624,0.2579907926712262
2020-09-08,-0.055532799363291446,0.012733235831975689,0.10426556313857883,0.13971265076330658,0.2332314004013615,0.08688201015438624
2020-09-09,0.08260073078793849,0.16380787706783748,0.2428232788254743,0.30255382731774194,0.3818508642026218,0.23472731564032281
2020-09-10,0.0956669129647428,0.18113795039787864,0.2517673626928515,0.3330333649344467,0.382780442253588,0.2488772066487015
2020-09-11,0.3722235478817813,0.48008659662213926,0.5442806890862822,0.6087387655958301,0.6787727242809525,0.5368204646933971
2020-09-14,-0.14184317466152452,-0.016789913586041445,0.04997896975619064,0.1175179564636741,0.15492865313483825,0.03275849822142741
2020-09-15,-0.4623619733238744,-0.3607186631549164,-0.30765354222564884,-0.2255475303021945,-0.1667083961638474,-0.3045980210340963
2020-09-16,0.2911754968662834,0.38748387134427204,0.4776766158668836,0.5388811379572249,0.5922170454755198,0.4574868335020367
2020-09-17,-0.13237496468544674,-0.033389124903100566,0.037648667199890115,0.11151561969899464,0.17505367550994838,0.03169077456405717
2020-09-18,0.3138146804998575,0.3869854724898375,0.47751275403975824,0.523261500765493,0.5959427217722773,0.45950342591344473
2020-09-21,0.09516543039434826,0.1719875155874107,0.2515221047346615,0.34253820561093706,0.38378121057457115,0.24899889338038578
2020-09-22,-0.06261038557155982,0.009933817859454273,0.11372266044674585,0.17573554138623818,0.2298279066053406,0.09332190814524381
2020-09-23,0.07430048369728019,0.19374703417257214,0.25971134673368995,0.3030677019324484,0.3773451061869461,0.24163433454458735
2020-09-24,0.5524942978201415,0.6514983020567436,0.7359096720575518,0.790113608420604,0.8265921629114888,0.711321608653306
2020-09-25,0.6022527993075927,0.695323122251432,0.7753173919718076,0.8397680381758881,0.9040920397370656,0.7633506782887572
2020-09-28,0.014628654367818197,0.11004617652266455,0.17576966256765167,0.24627201528361847,0.2972907036889807,0.16880144248614673
2020-09-29,0.008011489522877543,0.10593102088832537,0.19441623721054235,0.2685995312490223,0.32095221785184613,0.17958209934452274
2020-09-30,0.29425328534520034,0.3909352256288089,0.4765323425511726,0.533315840744405,0.5712254331760358,0.45325242548912453
2020-10-01,-0.27631795226376504,-0.17885616506608032,-0.1003074508042256,-0.025396768695885343,0.017404604198490117,-0.11269474652629326
2020-10-02,0.07740599357740807,0.1787432061437994,0.2446463921621695,0.3157481693882168,0.36615234741191804,0.2365392217367024
2020-10-05,-0.035421351694718835,0.06466848186398534,0.13129334283967933,0.20735406560292605,0.25679461858388364,0.12493783143915112
2020-10-06,0.09682597712425073,0.14884240586982367,0.2548660534017745,0.3025757292196547,0.3759128799078707,0.23580460910467488
2020-10-07,-0.2656410009527116,-0.1763412853466287,-0.10659034296864739,-0.03689065335034262,0.01892329945015531,-0.113307996633635
2020-10-08,-0.5090623372636404,-0.3892337481383278,-0.3291596254315415,-0.25367471674874054,-0.20710949960889094,-0.3376479854382282
2020-10-09,-0.6647877835981282,-0.5748495633472706,-0.4812822401340079,-0.38350841165091987,-0.3615956284692346,-0.4932047254399123
2020-10-12,-0.3575280646839519,-0.2541328950949669,-0.18995043009104373,-0.12686789140158913,-0.08007761884345815,-0.20171138002300198
2020-10-13,-0.14003599890586138,-0.0912950935175944,0.024136984788825346,0.09505941476295712,0.14348093664585582,0.006269248754836499
2020-10-14,-0.10577147169670947,-0.012543277691307243,0.04384986245125376,0.13991804589707194,0.18832357347805329,0.05075534648767246
2020-10-15,0.5333099372034817,0.6501897602438201,0.7141456032712554,0.7899570742628171,0.8504465345539225,0.7076097819070594
2020-10-16,0.29526669506389175,0.4170468133478292,0.47175969856588806,0.5608143828679295,0.6084181277666003,0.47066114352242777
2020-10-19,-0.30710095920698943,-0.2220106702969933,-0.14111819287020264,-0.0741976781774513,-0.009580081558346045,-0.15080151642199652
2020-10-20,0.09723444145176108,0.1664874391218254,0.2536284159875383,0.3104843546392478,0.37752052342663106,0.2410710349254007
2020-10-21,-0.1402609417211436,-0.040177734605126525,0.013198588575359197,0.07099738027267594,0.140596658289355,0.008870790162224002
2020-10-22,-0.10328910071367628,-0.018461105024471753,0.06497884647604306,0.11505564090957864,0.18194828103487937,0.04804651253647061
2020-10-23,0.048760919479782894,0.12595246046206063,0.22254417317648725,0.27652187290070934,0.3268725701790322,0.20013039923961448
2020-10-26,0.18117222297576654,0.24852276647430516,0.3325157433972702,0.3832612729746193,0.4596941835952943,0.3210332378834511
2020-10-27,-0.12949164231494284,-0.009422326417641472,0.06263912293932801,0.12387586322924095,0.18553314077241792,0.04662683164168051
2020-10-28,0.3048745409607494,0.39019035755219955,0.45348603088333966,0.5261827716680171,0.6099650516539565,0.45693975054365243
2020-10-29,-0.37354943076507874,-0.2732018343876282,-0.20725164292580248,-0.13207089445665252,-0.08590391144375803,-0.214395542795784
2020-10-30,-0.030438538320664184,0.05727121153564515,0.16638788804952578,0.2239514119715885,0.250689971571112,0.13357238896144144
2020-11-02,0.7669985719205326,0.8615883685299202,0.9131996144926533,0.9942579020814203,1.0,0.9072088914049052
2020-11-03,0.03053662480325903,0.12325100928883247,0.22906890909845024,0.2711360441289785,0.32813237165516496,0.19642499179493705
2020-11-04,0.41275417735609043,0.49544132152707465,0.5936197106633891,0.6455614236040558,0.7198504414786471,0.5734454149258514
2020-11-05,0.012035207437384761,0.10082314702870071,0.1849415342524768,0.22346348312092643,0.3034545907937173,0.1649435925266412
2020-11-06,0.1654344920618415,0.23985855786759683,0.3180650826046541,0.3849464724302007,0.44703693749079193,0.31106830849101696
2020-11-09,-0.04991721024321788,0.04248469479498155,0.11900320696163613,0.20554407119810172,0.2528994425639715,0.11400284105509462
2020-11-10,-0.06557275598273132,0.03083479104923964,0.09904751882653051,0.1468289836266385,0.22733742672736046,0.08769519284940755
2020-11-11,-0.25431346847839803,-0.1829849718464526,-0.08523298373525764,-0.01616409982226772,0.03238280620471701,-0.10126254353553181
2020-11-12,0.12801602316713206,0.20167269632072526,0.26587777192058804,0.33435300936351786,0.38499795440963913,0.26298349103632046
2020-11-13,-0.28322494842450674,-0.19032126743939326,-0.11262199822300183,-0.06332934796725329,0.01206599173421407,-0.1274863140639882
2020-11-16,0.16756073958881426,0.27561653238413275,0.34586185949852005,0.4199729083323866,0.48838583919339296,0.3394795757994493
2020-11-17,0.31285019069472214,0.4047158741971262,0.47341766227984156,0.5311002865341955,0.5934931003695378,0.4631154228150846
2020-11-18,0.0810069690394151,0.1933570514486245,0.25658855825640053,0.30204186652031567,0.3870299252658918,0.2440048741061295
2020-11-19,-0.12003320365259709,0.013107405715774782,0.05638444467290212,0.10941777594323071,0.17419150831861016,0.04661358619958414
2020-11-20,0.12853905665825732,0.21399123160735042,0.28020754992579383,0.37514962187914686,0.40622473716869856,0.28082243944784935
2020-11-23,-0.10595338785428944,-0.04844745998280499,0.04461749901039822,0.12219738853193013,0.1856839712720558,0.039619602195457945
2020-11-24,0.22486616802530537,0.34452361975867896,0.4191836676386251,0.5291624409000707,0.54528214802727,0.41260360886999
2020-11-25,-0.578879499012375,-0.45912293097473333,-0.39713904063495015,-0.3298922574044318,-0.2607685257474337,-0.40516045075478485
2020-11-26,-0.1323296278140453,-0.02325898974836368,0.046037954897514353,0.11829761048954093,0.18206001159938984,0.03816139188480723
2020-11-27,-0.6078076859555439,-0.530836948136752,-0.44488144782824723,-0.3705489461900911,-0.3188037100777968,-0.45457574763768616
2020-11-30,-0.4490891947017086,-0.3952378441141743,-0.30248579176325535,-0.23985173470006346,-0.1613727344291852,-0.3096074599416774
2020-12-01,0.4156687423035901,0.46784129519017975,0.5420259682207109,0.6202635740373282,0.6790679921546687,0.5449735143812955
2020-12-02,0.25889592356538726,0.3523331183192027,0.4081026594001336,0.49335592863121597,0.5475039259913256,0.41203831118145307
2020-12-03,-0.24707523237712886,-0.1284649059147175,-0.05742486014011711,-0.01956688800926496,0.03476045000061955,-0.08355428728812178
2020-12-04,-0.4823514272899617,-0.3689824477101355,-0.3143654448896668,-0.2328802926473284,-0.19050998490689397,-0.31781791948879723
2020-12-07,-0.918762869726919,-0.8324915394373791,-0.7364056029383395,-0.6591637004120436,-0.6273507173141298,-0.7548348859657622
2020-12-08,-0.1750936029908152,-0.09422462400365163,-0.026592981938336695,0.03414799828864351,0.09835804286813538,-0.03268103355520493
2020-12-09,0.7234451392135869,0.7879405964889444,0.8855205840155572,0.9322163163758613,0.9932889212629085,0.8644823114713717
2020-12-10,0.0896410280293175,0.2043019093740507,0.2702208509064641,0.32118044068745344,0.39987142561889616,0.2570431309232364
2020-12-11,-0.17831885550673424,-0.09188264181331185,-0.019476874616319848,0.05950773993686567,0.08398002813451455,-0.029238120772997138
2020-12-14,0.13295313228058064,0.22371332974874575,0.291710734909515,0.3521275385052119,0.409512007813881,0.2820033486515868
2020-12-15,-0.4821483337097787,-0.39551962782161837,-0.3209858236971498,-0.2777195619151271,-0.18510893538704382,-0.3322964565061436
2020-12-16,-0.06796210727502708,-0.028783280001756992,0.057273891738230324,0.13346031606808795,0.19858996276161484,0.05851575665822981
2020-12-17,0.018718749135282615,0.10260467846233254,0.15511667574384688,0.25200443557966834,0.31226004078304476,0.168140915940835
2020-12-18,-0.04293553106410543,0.05047171596624215,0.09619170289769238,0.19755938025251416,0.22977153760736757,0.10621176113194217
2020-12-21,0.22712493222656244,0.3201304840956351,0.38343925417468866,0.437190815628993,0.510750737770271,0.37572724477923003
2020-12-22,0.0794721917018957,0.16731150615637608,0.24011062841568462,0.3083873933906849,0.3676989894210209,0.23259614181713245
2020-12-23,0.16996711148630778,0.2878465435393906,0.3366146524348625,0.41426650272247156,0.4821586895691144,0.33817069995042937
2020-12-24,-0.21873346193297538,-0.14050423932726044,-0.060781423224785226,0.008651646094179882,0.04720318313225304,-0.07283285905171763
2020-12-25,0.2659515961142239,0.31480677913424104,0.43711514408971713,0.47936721069541327,0.5272226084408017,0.40489266769487936
2020-12-28,0.4686765375182842,0.5674053859149123,0.6466216325428211,0.6947023043332337,0.7596850307427748,0.6274181782104051
2020-12-29,-0.2970704448073106,-0.22730444992107163,-0.15853368986491617,-0.08436756343581812,-0.028589032558851226,-0.15917303611759354
2020-12-30,-0.28790130774416056,-0.19688716857555194,-0.12252653272832167,-0.05588314509322418,0.009256629758444008,-0.13078830487656287
2020-12-31,0.403279401451158,0.4580885936658955,0.5477752672765649,0.5927779647093451,0.6691490036037792,0.5342140461413485
2021-01-01,-0.0718077491136044,-0.01254710101982794,0.07325790181231047,0.1493988258257207,0.19655073353839947,0.06697052220859966
2021-01-04,0.4106265511044927,0.49704654275938354,0.548864996794245,0.6506813102273101,0.6808470244327969,0.5576132850636457
2021-01-05,-0.14044813211692958,-0.07112395315873865,0.0195527204518468,0.07482764140336458,0.11664624367830587,-0.00010909594843019621
2021-01-06,0.4034573878067363,0.5119720813337416,0.6052244994693579,0.6676919920615533,0.68809489140955,0.5752881704161878
2021-01-07,0.020478755785474444,0.12932419957589406,0.18767079168895676,0.22758316949479768,0.3002919831951447,0.17306977994805353
2021-01-08,0.08282323451360658,0.14569770366806473,0.21385997821572203,0.2746025809930608,0.3500445826613997,0.21340561601037072
2021-01-11,0.45317112488910744,0.5324761653923615,0.6026699266898832,0.684048012129675,0.7271383945134191,0.5999007247228892
2021-01-12,-0.10833267568464004,-0.0292477287661499,0.044702215955779,0.08183153164283513,0.16161812521965024,0.030114293673494885
2021-01-13,-0.288311143374728,-0.2373940459105391,-0.15844905088265274,-0.06172237432113202,-0.013930434253154324,-0.15196140974844125
2021-01-14,-0.17303657703886524,-0.0750477266057195,-0.001893790472693271,0.05320186377543516,0.12200987049960384,-0.014953271968447798
2021-01-15,0.1277029349455083,0.1961983633008183,0.2875593772227267,0.33784367082625777,0.3887587043418401,0.2676126101274302
2021-01-18,-0.49922417933529517,-0.38449753439579826,-0.2899237067762112,-0.2548597253472152,-0.20309201864305024,-0.326319432899514
2021-01-19,0.17798756745401248,0.2448855533669923,0.33491752041404255,0.3991306010288912,0.46879178921707765,0.32514260629620323
2021-01-20,-0.18295873122663248,-0.08505565479650606,-0.0018594061358418734,0.06564970245034339,0.08834349018581963,-0.02317611990456348
2021-01-21,0.3283130032575709,0.39612459796092553,0.4975904357452564,0.5263724363707124,0.6263662940216657,0.47495335347122614
2021-01-22,-0.7353725533665705,-0.6478856853245205,-0.562309818689415,-0.4956986340074223,-0.4558180675913491,-0.5794169517958554
2021-01-25,-0.24925379921901125,-0.1652317264875564,-0.10632630572110377,-0.01854292610143268,0.03812534426495259,-0.1002458826528303
2021-01-26,-0.5274686187097493,-0.41740392760236344,-0.35800583107989753,-0.29235738492741437,-0.24097205894528057,-0.3672415642529411
2021-01-27,-0.2801814449923646,-0.18050586712913497,-0.12007618959158906,-0.05623262231987449,0.014072547984111417,-0.12458471520977032
2021-01-28,0.04612672387323283,0.13207327695098442,0.20724527769148748,0.29072282834353547,0.32183939813896656,0.19960150099964136
2021-01-29,-0.058779549523265986,0.0037326627484893203,0.08550966518153942,0.1621845049184976,0.2075909937793988,0.08004765542093183
2021-02-01,-0.07127880745921993,0.0026783042685267038,0.06440778212558615,0.1183141657712644,0.20040043260088905,0.06290437546140928
2021-02-02,-0.06087725517095716,0.019680349785157845,0.10633103879312342,0.16927231439539928,0.20231871916859967,0.08734503339426461
2021-02-03,0.055258019371577385,0.1260348567825157,0.2134737006420971,0.26773141133977285,0.32419528193995256,0.19733865401518308
2021-02-04,-0.30665812723799984,-0.2288158238928263,-0.15754985156252793,-0.08886025058456486,-0.025283121337199406,-0.1614334349230237
2021-02-05,0.17989173432595584,0.2792357039833712,0.3407751876136337,0.41277570806581393,0.4603877934166672,0.33461322548108835
2021-02-08,0.1606008150009426,0.2862700935201354,0.35310097661981454,0.4233325721725158,0.4582428239266583,0.33630945624801334
2021-02-09,0.09921508412498484,0.19368013060847064,0.2832863934517015,0.3332239939736941,0.355530815649747,0.2529872835617196
2021-02-10,0.12861684089747605,0.24303254463587384,0.2932693377809955,0.3842620811130897,0.410814485578683,0.2919990580012236
2021-02-11,0.07006571366693716,0.1565668531049758,0.21423518972631314,0.29504605267471407,0.32586479438006394,0.21235572071060083
2021-02-12,0.5772388610996672,0.6892137219168178,0.772100620747467,0.8133771607076742,0.8769904514602722,0.7457841631863797
2021-02-15,-0.0491158924458651,0.031038861457065088,0.11477372416822372,0.17353954386114284,0.22549464162757812,0.09914617573362894
2021-02-16,-0.11659334088583649,-0.03397346259680048,0.07944984203961511,0.11677303055871875,0.17227984159936238,0.04358718214301186
2021-02-17,-0.23522754385455275,-0.16612409946539636,-0.08410373997744149,-0.02825019074877798,0.029068089846310076,-0.09692749683997169
2021-02-18,-0.3328102434812268,-0.23995009836291678,-0.18041599078626674,-0.11365766403016224,-0.057530171564533585,-0.18487283364502122
2021-02-19,-0.40243455164262376,-0.29737112242303715,-0.2243876471185833,-0.16347597608076905,-0.1255179585268657,-0.24263745115837582
2021-02-22,-0.28132914153236127,-0.19110525357407543,-0.11983827133301887,-0.06611135684952356,0.01501846277298909,-0.12867311210319798
2021-02-23,-0.0008293220545550345,0.040553631383190215,0.1146317603995816,0.19505427540844023,0.23846803687014345,0.1175756764013601
2021-02-24,0.09101444229311037,0.1943177233467406,0.2666963897444708,0.30706997514952344,0.37295109248180386,0.2464099246031298
2021-02-25,-0.023140053801032952,0.08769160964820455,0.16133725450548003,0.21611400994579674,0.2733106724129891,0.1430626985422875
2021-02-26,-0.24366470707982135,-0.18053086868532756,-0.06811709896751336,-0.04628691743421834,0.035084181216331826,-0.10070308219010975
2021-03-01,0.2858521344891898,0.343099047678486,0.4303474077307559,0.49974796669695354,0.5616410896031251,0.4241375292397021
2021-03-02,0.20884041438484285,0.2976981302570929,0.37799226020991206,0.4223690149555265,0.48896524982363326,0.3591730139262015
2021-03-03,-0.04749645389880402,0.011293662551158483,0.09106027478828915,0.14611726142969247,0.19951726579920825,0.08009840213390887
2021-03-04,-0.19748046492966367,-0.10760195696026764,-0.06235007654425204,0.008471282846148783,0.0723546848575383,-0.057321306146099246
2021-03-05,0.16390466390693878,0.2197471123655504,0.3144986315439027,0.37269928031806815,0.41938188843098634,0.2980463153130893
2021-03-08,0.05416000922800507,0.15289087167859625,0.20838698100600161,0.2590295874698434,0.31415018784160215,0.1977235274448097
2021-03-09,-0.44584555753708394,-0.353395907881553,-0.29917713223472847,-0.2530396459265765,-0.18322472834686768,-0.3069365943853619
2021-03-10,-0.03736279760249115,0.053395311016245554,0.1264936740877372,0.20072685671418672,0.24945301606636838,0.11854121205640933
2021-03-11,0.0605533031255892,0.17133781343112667,0.2395377716071645,0.26731735978263427,0.32397217891917945,0.21254368537313884
2021-03-12,-0.2831381333566889,-0.19075327277859927,-0.12686353723788604,-0.051967056028376354,-0.01138190428097563,-0.13282078073650525
2021-03-15,0.04744619138671635,0.1367130664068309,0.20704717419187688,0.2714301291890117,0.30746201038518484,0.19401971431192414
2021-03-16,-0.4663445111327803,-0.355698884692457,-0.3058874214109879,-0.22281672079249967,-0.15781847624068274,-0.3017132028538815
2021-03-17,0.3829420019143149,0.48964666091206266,0.5533766004086533,0.5916598539929403,0.6650217973140573,0.5365293829084057
2021-03-18,0.35939110220909376,0.4493469208343785,0.5166064624470171,0.5835259201402004,0.6525866043487081,0.5122914019958795
2021-03-19,-0.08892703502331965,-0.0203581332317017,0.07398703117738878,0.13361966150450774,0.190376043712596,0.057739513627894236
2021-03-22,0.0908947527548762,0.16877358869173514,0.2499967671506757,0.32273666357492004,0.3657506185924819,0.23963047815293778
